Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,13095,2012-10-22,-0.003187053,0.001261637,0.0012689929,7,100
Market-Adjusted Model,13096,2012-10-22,-0.004996405,-0.000565239,-0.00054036,7,100
Market-Adjusted Model,13097,2012-10-22,0.104895185,0.1531009187,0.147127148,21,100
Market-Adjusted Model,13102,2012-10-22,-0.082160582,-0.042244175,-0.039928619,21,100
Market-Adjusted Model,13103,2012-10-22,-0.012923018,0.0327032188,0.0293089449,21,100
Market-Adjusted Model,13104,2012-10-22,0.0314720247,0.0757653932,0.0737039878,21,100
Market-Adjusted Model,13105,2012-10-22,-0.117124754,-0.074567534,-0.07489279,21,100
Market-Adjusted Model,13106,2012-10-22,-0.025925895,0.0549363313,0.0163060683,21,100
Market-Adjusted Model,13107,2012-10-22,-0.020618516,0.0274168664,0.0216134471,21,100
Market-Adjusted Model,13108,2012-10-22,-0.283809525,-0.278522722,-0.241577562,21,100
Market-Adjusted Model,13109,2012-10-22,-0.012587436,0.0350314323,0.0296445267,21,100
Market-Adjusted Model,13110,2012-10-22,-0.115522409,-0.07662472,-0.073290446,21,100
Market-Adjusted Model,13111,2012-10-22,-0.186658101,-0.154139624,-0.144426138,21,100
Market-Adjusted Model,13112,2012-10-22,0.042854659,0.0850117653,0.0850866221,21,100
Market-Adjusted Model,13113,2012-10-22,-0.202150548,-0.175592131,-0.159918584,21,100
Market-Adjusted Model,13114,2012-10-22,-0.079353412,-0.038659071,-0.037121449,21,100
Market-Adjusted Model,13115,2012-10-22,-0.275714264,-0.267323689,-0.233482301,21,100
Market-Adjusted Model,13116,2012-10-22,0.0179104505,0.0667487268,0.0601424136,21,100
Market-Adjusted Model,13117,2012-10-22,-0.014291073,0.0299870999,0.0279408902,21,100
Market-Adjusted Model,13118,2012-10-22,-0.045506468,-0.002946446,-0.003274505,21,100
Market-Adjusted Model,13121,2012-10-22,-0.304635785,-0.286732761,-0.262403822,21,100
Market-Adjusted Model,13122,2012-10-22,-0.017053541,0.0414394104,0.0251784225,21,100
Market-Adjusted Model,13123,2012-10-22,-0.004218761,0.0413543571,0.0380132016,21,100
Market-Adjusted Model,13124,2012-10-22,-0.075541196,-0.030911432,-0.033309233,21,100
Market-Adjusted Model,13125,2012-10-22,-0.009308852,0.0347897581,0.0329231111,21,100
Market-Adjusted Model,13126,2012-10-22,-0.094890479,-0.055216786,-0.052658516,21,100
Market-Adjusted Model,13129,2012-10-22,-0.030203108,0.0136816578,0.0120288555,21,100
Market-Adjusted Model,13130,2012-10-22,-0.038976593,0.0031769807,0.0032553702,21,100
Market-Adjusted Model,13131,2012-10-22,-0.031399966,0.0107913408,0.0108319972,21,100
Market-Adjusted Model,13132,2012-10-22,-0.014392964,0.0301255632,0.0278389995,21,100
Market-Adjusted Model,13133,2012-10-22,-0.01827571,0.0254014563,0.0239562534,21,100
Market-Adjusted Model,13134,2012-10-22,0.0373186092,0.0797160124,0.0795505723,21,100
Market-Adjusted Model,13137,2012-10-22,0.0011655591,0.0434897118,0.0433975222,21,100
Market-Adjusted Model,13138,2012-10-22,-0.000146326,0.042511552,0.0420856367,21,100
Market-Adjusted Model,13139,2012-10-22,-0.043522799,0.0030766049,-0.001290836,21,100
Market-Adjusted Model,13140,2012-10-22,-0.147435837,-0.110937327,-0.105203874,21,100
Market-Adjusted Model,13141,2012-10-22,-0.112346406,-0.071380796,-0.070114443,21,100
Market-Adjusted Model,13142,2012-10-22,0.0215114404,0.0675658925,0.0637434035,21,100
Market-Adjusted Model,13145,2012-10-22,0.0008760046,0.0467447444,0.0431079676,21,100
Market-Adjusted Model,13159,2012-10-22,-0.156196964,-0.121596356,-0.113965001,21,100
Market-Adjusted Model,13160,2012-10-22,-0.159351823,-0.113130177,-0.11711986,21,100
Market-Adjusted Model,13161,2012-10-22,-0.070170076,-0.008332578,-0.027938113,21,100
Market-Adjusted Model,13162,2012-10-22,-0.026199103,0.0181920997,0.0160328603,21,100
Market-Adjusted Model,13163,2012-10-22,0.0522317096,0.0939038365,0.0944636726,21,100
Market-Adjusted Model,13165,2012-10-22,-0.00740853,-0.004666603,-0.004729341,9,100
Market-Adjusted Model,13166,2012-10-22,-0.0149031,-0.012307766,-0.012223911,9,100
Market-Adjusted Model,13167,2012-10-22,-0.242677884,-0.226824484,-0.200445921,21,100
Market-Adjusted Model,13168,2012-10-22,0.0152283794,0.0774911596,0.0574603425,21,100
Market-Adjusted Model,13169,2012-10-22,-0.100806447,-0.049291179,-0.058574484,21,100
Market-Adjusted Model,13170,2012-10-22,-0.007506127,0.0356661656,0.034725836,21,100
Market-Adjusted Model,13171,2012-10-22,0.0016440116,0.0500401171,0.0438759747,21,100
Market-Adjusted Model,13172,2012-10-22,0.0238398011,0.0681345457,0.0660717642,21,100
Market-Adjusted Model,13173,2012-10-22,-0.021957917,0.0207607555,0.0202740463,21,100
Market-Adjusted Model,13174,2012-10-22,-0.043532439,-0.001447434,-0.001300476,21,100
Market-Adjusted Model,13175,2012-10-22,-0.039679746,0.0025489247,0.0025522171,21,100
Market-Adjusted Model,13176,2012-10-22,-0.02718631,0.0151926279,0.0150456535,21,100
Market-Adjusted Model,13177,2012-10-22,-0.024752474,0.017576044,0.0174794887,21,100
Market-Adjusted Model,13180,2012-10-22,-0.012863195,0.038441003,0.0293687682,21,100
Market-Adjusted Model,13181,2012-10-22,-0.080884866,-0.033409708,-0.038652903,21,100
Market-Adjusted Model,13182,2012-10-22,-0.038536707,0.0039181143,0.0036952566,21,100
Market-Adjusted Model,13183,2012-10-22,-0.017251465,0.0263309803,0.0249804979,21,100
Market-Adjusted Model,13184,2012-10-22,0.0348357435,0.0779589778,0.0770677066,21,100
Market-Adjusted Model,13185,2012-10-22,-0.100036714,-0.060860335,-0.057804751,21,100
Market-Adjusted Model,13188,2012-10-22,0.0878688584,0.128584176,0.1301008215,21,100
Market-Adjusted Model,13189,2012-10-22,-0.002571627,0.0402123676,0.0396603358,21,100
Market-Adjusted Model,13190,2012-10-22,-0.019767013,0.0231057978,0.0224649496,21,100
Market-Adjusted Model,13191,2012-10-22,-0.034732241,0.0115449704,0.0074997225,21,100
Market-Adjusted Model,13192,2012-10-22,0.0156165324,0.0583169094,0.0578484955,21,100
Market-Adjusted Model,13193,2012-10-22,-0.017245546,0.0252616744,0.024986417,21,100
Market-Adjusted Model,13195,2012-10-22,-0.007237135,0.0352486614,0.0349948284,21,100
Market-Adjusted Model,13196,2012-10-22,-0.070588231,-0.022443515,-0.028356268,21,100
Market-Adjusted Model,13197,2012-10-22,-0.020277897,0.0227820477,0.0219540659,21,100
Market-Adjusted Model,13198,2012-10-22,0.1521739057,0.1968948035,0.1944058688,21,100
Market-Adjusted Model,13199,2012-10-22,0.0020677517,0.045423699,0.0442997148,21,100
Market-Adjusted Model,13200,2012-10-22,-0.01105138,0.0320597584,0.0311805832,21,100
Market-Adjusted Model,13201,2012-10-22,-0.287921312,-0.257806639,-0.245689349,21,100
Market-Adjusted Model,13202,2012-10-22,-0.177730223,-0.147442801,-0.13549826,21,100
Market-Adjusted Model,13203,2012-10-22,0.0122395219,0.0584789253,0.054471485,21,100
Market-Adjusted Model,13204,2012-10-22,0.0057755046,0.0502359259,0.0480074677,21,93
Market-Adjusted Model,13206,2012-10-22,0.0443864441,0.0921260226,0.0866184072,21,100
Market-Adjusted Model,13208,2012-10-22,-0.098668287,-0.058312239,-0.056436324,21,100
Market-Adjusted Model,13209,2012-10-22,-0.022946303,0.0201980043,0.0192856598,21,100
Market-Adjusted Model,13210,2012-10-22,-0.067840468,-0.025989819,-0.025608505,21,100
Market-Adjusted Model,13211,2012-10-22,-0.001168691,0.0425733159,0.0410632721,21,100
Market-Adjusted Model,13212,2012-10-22,0.0003255276,0.0435563005,0.0425574907,21,100
Market-Adjusted Model,13213,2012-10-22,0.038065864,0.0801724314,0.0802978271,21,100
Market-Adjusted Model,13214,2012-10-22,0.0017230702,0.0448645368,0.0439550333,21,100
Market-Adjusted Model,13217,2012-10-22,-0.019903659,0.023239109,0.0223283038,21,100
Market-Adjusted Model,13218,2012-10-22,0.0126760168,0.0570389718,0.0549079799,21,100
Market-Adjusted Model,13219,2012-10-22,-0.047286736,-0.004443168,-0.005054773,21,100
Market-Adjusted Model,13220,2012-10-22,0.047859795,0.0920177329,0.0900917581,21,100
Market-Adjusted Model,13221,2012-10-22,-0.004779833,0.0384551615,0.0374521305,21,100
Market-Adjusted Model,13225,2012-10-22,-0.164556894,-0.129866849,-0.122324931,21,100
Market-Adjusted Model,13226,2012-10-22,-0.008870016,0.0335876967,0.0333619472,21,100
Market-Adjusted Model,13227,2012-10-22,-0.110389555,-0.069063737,-0.068157592,21,100
Market-Adjusted Model,13228,2012-10-22,0.0009307376,0.0440853467,0.0431627007,21,100
Market-Adjusted Model,13229,2012-10-22,-0.007236666,0.0358489525,0.0349952973,21,100
Market-Adjusted Model,13230,2012-10-22,-0.035812111,0.0090241747,0.0064198519,21,100
Market-Adjusted Model,13233,2012-10-22,-0.055407799,-0.012651649,-0.013175836,21,100
Market-Adjusted Model,13234,2012-10-22,-0.033758811,0.0100860245,0.0084731517,21,100
Market-Adjusted Model,13235,2012-10-22,-0.021216235,0.0215047658,0.0210157279,21,100
Market-Adjusted Model,13236,2012-10-22,0.0067862969,0.0507549378,0.04901826,21,100
Market-Adjusted Model,13237,2012-10-22,0.0080447468,0.0507777493,0.0502767099,21,100
Market-Adjusted Model,13238,2012-10-22,0.0138704066,0.0561741071,0.0561023697,21,100
Market-Adjusted Model,13239,2012-10-22,0.0060521942,0.0484068572,0.0482841573,21,100
Market-Adjusted Model,13240,2012-10-22,0.0043688877,0.0467081172,0.0466008508,21,100
Market-Adjusted Model,13241,2012-10-22,0.0056814904,0.0480325379,0.0479134535,21,100
Market-Adjusted Model,13242,2012-10-22,-0.005207991,0.0371164332,0.0370239717,21,100
Market-Adjusted Model,13243,2012-10-22,-0.045431248,-0.002202239,-0.003199285,21,100
Market-Adjusted Model,13244,2012-10-22,-0.118488236,-0.080298912,-0.076256273,21,100
Market-Adjusted Model,13245,2012-10-22,0.0253572739,0.0689613703,0.0675892369,21,100
Market-Adjusted Model,13246,2012-10-22,-0.008259018,0.0359900195,0.0339729449,21,100
Market-Adjusted Model,13247,2012-10-22,0.0233061472,0.0658910657,0.0655381103,21,100
Market-Adjusted Model,13248,2012-10-22,-0.02486593,0.0176587692,0.0173660329,21,100
Market-Adjusted Model,13249,2012-10-22,-0.003014733,0.0628900744,0.0392172304,21,100
Market-Adjusted Model,13250,2012-10-22,-0.135135119,-0.09610254,-0.092903156,21,100
Market-Adjusted Model,13251,2012-10-22,-0.00597171,0.037323402,0.0362602532,21,100
Market-Adjusted Model,13252,2012-10-22,-0.020716571,0.0222613049,0.0215153925,21,100
Market-Adjusted Model,13253,2012-10-22,0.1326530404,0.177097795,0.1748850035,21,100
Market-Adjusted Model,13254,2012-10-22,0.0124886776,0.0550348279,0.0547206407,21,100
Market-Adjusted Model,13255,2012-10-22,0.2704402486,0.2966258347,0.3126722117,21,100
Market-Adjusted Model,13256,2012-10-22,-0.037933499,0.0055594637,0.0042984644,21,100
Market-Adjusted Model,13257,2012-10-22,-0.021681001,0.0213140775,0.0205509617,21,100
Market-Adjusted Model,13260,2012-10-22,-0.160059862,-0.120003389,-0.117827898,21,100
Market-Adjusted Model,13261,2012-10-22,-0.355555583,-0.382011066,-0.313323619,21,100
Market-Adjusted Model,13262,2012-10-22,0.0669602808,0.1166582617,0.1091922439,21,100
Market-Adjusted Model,13263,2012-10-22,-0.211706084,-0.173039998,-0.169474121,21,100
Market-Adjusted Model,13264,2012-10-22,-0.145762732,-0.11117354,-0.103530769,21,100
Market-Adjusted Model,13265,2012-10-22,-0.206349226,-0.184179563,-0.164117263,21,100
Market-Adjusted Model,13267,2012-10-22,-0.200607864,-0.172764103,-0.158375901,21,100
Market-Adjusted Model,13268,2012-10-22,-0.016129051,0.0269152215,0.0261029119,21,100
Market-Adjusted Model,13269,2012-10-22,-0.0013929,0.0465019866,0.0408390629,21,100
Market-Adjusted Model,13270,2012-10-22,-0.023278608,0.0197962458,0.0189533554,21,100
Market-Adjusted Model,13271,2012-10-22,-0.021661012,0.0216154552,0.020570951,21,100
Market-Adjusted Model,13272,2012-10-22,0.0130665459,0.0566349267,0.055298509,21,100
Market-Adjusted Model,13273,2012-10-22,0.0027764633,0.0451464781,0.0450084264,21,100
Market-Adjusted Model,13277,2012-10-22,0.1455192527,0.1834738787,0.1877512157,21,100
Market-Adjusted Model,13278,2012-10-22,0.16015128,0.1938324127,0.2023832431,21,100
Market-Adjusted Model,13279,2012-10-22,-0.192211082,-0.159565853,-0.149979119,21,100
Market-Adjusted Model,13280,2012-10-22,-0.364721497,-0.39162335,-0.322489534,21,100
Market-Adjusted Model,13281,2012-10-22,-0.10989013,-0.062051201,-0.067658167,21,96
Market-Adjusted Model,13284,2012-10-22,0.0560841691,0.1017201293,0.0983161322,21,92
Market-Adjusted Model,13285,2012-10-22,-0.095971837,-0.053831267,-0.053739874,21,83
Market-Adjusted Model,13286,2012-10-22,0.0234114164,0.0695733259,0.0656433795,21,94
Market-Adjusted Model,13287,2012-10-22,0.0115675906,0.0538858904,0.0537995537,21,83
Market-Adjusted Model,13288,2012-10-22,0.0119706668,0.0542637569,0.0542026298,21,83
Market-Adjusted Model,13289,2012-10-22,0.0015113869,0.0438389727,0.04374335,21,83
Market-Adjusted Model,13292,2012-10-22,-0.143804608,-0.107960109,-0.101572645,21,92
Market-Adjusted Model,13293,2012-10-22,-0.039804809,0.0025025736,0.0024271537,21,88
Market-Adjusted Model,13294,2012-10-22,-0.117180966,-0.073541507,-0.074949003,21,87
Market-Adjusted Model,13295,2012-10-22,-0.011972908,0.0306001029,0.0302590555,21,94
Market-Adjusted Model,13296,2012-10-22,0.0099049093,0.0527325784,0.0521368724,21,83
Market-Adjusted Model,13297,2012-10-22,-0.029771018,0.0135030285,0.0124609453,21,88
Market-Adjusted Model,13298,2012-10-22,0.0232403348,0.0847575432,0.0654722979,21,82
Market-Adjusted Model,13299,2012-10-22,-0.202758255,-0.160481121,-0.160526292,21,97
Market-Adjusted Model,13300,2012-10-22,0.0072522486,0.0495525924,0.0494842117,21,100
Market-Adjusted Model,13301,2012-10-22,-0.084530421,-0.038157732,-0.042298458,21,82
Market-Adjusted Model,13302,2012-10-22,-0.003521208,0.0407851701,0.0387107552,21,83
Market-Adjusted Model,13305,2012-10-22,0.051881408,0.0982924177,0.094113371,21,82
Market-Adjusted Model,13306,2012-10-22,-0.011193564,-0.006872183,-0.006737518,7,92
Market-Adjusted Model,13307,2012-10-22,0.0008927927,0.0053290666,0.0053488383,7,92
Market-Adjusted Model,13308,2012-10-22,0.0032015684,0.0455248747,0.0454335315,21,92
Market-Adjusted Model,13309,2012-10-22,0.0387823417,0.0810156855,0.0810143047,21,98
Market-Adjusted Model,13310,2012-10-22,-0.017391341,0.0255385492,0.0248406217,21,83
Market-Adjusted Model,13314,2012-10-22,-0.090126801,-0.048729994,-0.047894838,21,87
Market-Adjusted Model,13315,2012-10-22,0.4804319109,0.4451427283,0.522663874,21,86
Market-Adjusted Model,13316,2012-10-22,-0.13845645,-0.099846242,-0.096224487,21,83
Market-Adjusted Model,13317,2012-10-22,-0.013014056,0.0301678116,0.029217907,21,86
Market-Adjusted Model,13318,2012-10-22,-0.352112676,-0.365322138,-0.309880713,21,100
Market-Adjusted Model,13319,2012-10-22,-0.081548656,-0.039074766,-0.039316693,21,81
Market-Adjusted Model,13320,2012-10-22,-0.064690457,-0.023952413,-0.022458494,21,100
Market-Adjusted Model,13321,2012-10-22,0.0033422611,0.0517600588,0.0455742242,21,87
Market-Adjusted Model,13322,2012-10-22,0.012112768,0.054378979,0.0543447311,21,97
Market-Adjusted Model,13323,2012-10-22,-0.101369888,-0.040617278,-0.059137925,21,81
Market-Adjusted Model,13324,2012-10-22,-0.086956501,-0.044338388,-0.044724538,21,86
Market-Adjusted Model,13325,2012-10-22,-0.193816851,-0.159985008,-0.151584888,21,82
Market-Adjusted Model,13326,2012-10-22,-0.066108783,-0.017222031,-0.02387682,21,92
Market-Adjusted Model,13327,2012-10-22,0.0430797703,0.0885935327,0.0853117334,21,100
Market-Adjusted Model,13328,2012-10-22,-0.146153822,-0.074744366,-0.103921859,21,87
Market-Adjusted Model,13329,2012-10-22,-0.266431972,-0.239989531,-0.224200009,21,82
Market-Adjusted Model,13330,2012-10-22,0.0010080859,0.0476190363,0.043240049,21,82
Market-Adjusted Model,13337,2012-10-22,-0.030395171,0.0151351386,0.0118367923,21,73
Market-Adjusted Model,13343,2012-10-22,-0.050185082,-0.006092012,-0.007953119,21,73
Market-Adjusted Model,13345,2012-10-22,0.0037969931,0.046506018,0.0460289561,21,79
Market-Adjusted Model,13348,2012-10-22,0.0195627935,0.0618303954,0.0617947566,21,74
Market-Adjusted Model,13352,2012-10-22,0.0723192422,0.1130212923,0.1145512053,21,73
Market-Adjusted Model,13353,2012-10-22,-0.024923693,0.0179172941,0.0173082699,21,80
Market-Adjusted Model,13358,2012-10-22,0.0540083868,0.0960461548,0.0962403499,21,77
Market-Adjusted Model,13366,2012-10-22,0.019147105,0.0640520549,0.061379068,21,75
Market-Adjusted Model,13368,2012-10-22,-0.0088823,0.0339053183,0.0333496633,21,72
Market-Adjusted Model,13372,2012-10-22,0.1504237482,0.2166337708,0.1926557113,21,70
Market-Adjusted Model,13373,2012-10-22,0.0121293998,0.0549425417,0.0543613629,21,74
Market-Adjusted Model,13376,2012-10-22,-0.327118662,-0.292238053,-0.284886699,21,71
Market-Adjusted Model,13380,2012-10-22,-0.038681076,0.0037107064,0.0035508869,21,78
Market-Adjusted Model,17202,2012-10-22,0.0136969553,0.0358807516,0.0357357651,5,100
Market-Adjusted Model,17205,2012-10-22,0.0033509921,0.0460285907,0.0455829552,21,100
Market-Adjusted Model,17210,2012-10-22,0.012637637,0.0348030104,0.0346764468,5,100
Market-Adjusted Model,17212,2012-10-22,0.0114207334,0.0335712493,0.0334595431,5,100
Market-Adjusted Model,17213,2012-10-22,-0.019442145,0.0229308478,0.0227898186,21,100
Market-Adjusted Model,17214,2012-10-22,-0.010011073,0.0325214189,0.0322208897,21,100
Market-Adjusted Model,17215,2012-10-22,-0.016405621,0.0057806213,0.0056331889,5,100
Market-Adjusted Model,17219,2012-10-22,-0.011516053,0.0106651599,0.0105227568,5,100
Market-Adjusted Model,17220,2012-10-22,-0.010306916,0.0118564785,0.0117318936,5,100
Market-Adjusted Model,17456,2012-10-22,-0.002552368,0.039842235,0.0396795955,21,77
Market-Adjusted Model,17459,2012-10-22,-0.023740096,0.0201123677,0.0184918667,21,100
Market-Adjusted Model,17460,2012-10-22,-0.054002505,-0.01201,-0.011770542,21,100
Market-Adjusted Model,17473,2012-10-22,-0.009428947,0.0329080177,0.0328030159,21,77
Market-Adjusted Model,17653,2012-10-22,-0.005439639,0.0371742723,0.0367923242,21,79
Market-Adjusted Model,17656,2012-10-22,0.0196901227,0.0619367566,0.0619220858,21,79
Market-Adjusted Model,17657,2012-10-22,-0.063646534,-0.021918816,-0.021414571,21,100
Market-Adjusted Model,17658,2012-10-22,-0.045209665,-0.002071049,-0.002977702,21,100
Market-Adjusted Model,17661,2012-10-22,-0.009449449,0.0337245296,0.0327825142,21,100
Market-Adjusted Model,17664,2012-10-22,-0.043236745,0.0001129717,-0.001004782,21,100
Market-Adjusted Model,17665,2012-10-22,-0.014142802,0.029033463,0.0280891608,21,100
Market-Adjusted Model,17666,2012-10-22,-0.00049511,0.0425494148,0.041736853,21,100
Market-Adjusted Model,17667,2012-10-22,-0.038275882,0.0046030281,0.0039560814,21,100
Market-Adjusted Model,87293,2012-10-22,-0.068161798,-0.025972447,-0.025929835,21,100
Market-Adjusted Model,93200,2012-10-22,-0.072492512,-0.031923747,-0.030260549,21,100
Market-Adjusted Model,93202,2012-10-22,0.0529411433,0.2644335093,0.0951731064,21,100
Market-Adjusted Model,93203,2012-10-22,-0.095960386,-0.057295575,-0.053728423,21,100
Market-Adjusted Model,93204,2012-10-22,-0.074811077,-0.032335795,-0.032579114,21,100
Market-Adjusted Model,93205,2012-10-22,-0.013568713,0.0291774085,0.0286632504,21,100
Market-Adjusted Model,93206,2012-10-22,0.0573979396,0.105449452,0.0996299027,21,100
Market-Adjusted Model,93207,2012-10-22,0.0000160594,0.0424794072,0.0422480225,21,100
Market-Adjusted Model,93208,2012-10-22,0.009981147,0.0527254773,0.0522131101,21,100
Market-Adjusted Model,93209,2012-10-22,-0.061349714,-0.011993144,-0.019117751,21,100
Market-Adjusted Model,93210,2012-10-22,-0.023049607,0.0199052078,0.0191823561,21,100
Market-Adjusted Model,93211,2012-10-22,-0.003538871,0.0387822024,0.0386930923,21,100
Market-Adjusted Model,93212,2012-10-22,0.0028985129,0.0452060153,0.045130476,21,100
Market-Adjusted Model,93213,2012-10-22,0.0011116837,0.0434364411,0.0433436467,21,100
Market-Adjusted Model,93214,2012-10-22,0.0039603683,0.0462943084,0.0461923314,21,100
Market-Adjusted Model,93215,2012-10-22,0.0025531739,0.0449348051,0.044785137,21,100
Market-Adjusted Model,93217,2012-10-22,0.0468455927,0.0913558932,0.0890775558,21,100
Market-Adjusted Model,93218,2012-10-22,0.0127073981,0.055499149,0.0549393612,21,100
Market-Adjusted Model,93219,2012-10-22,-0.006719374,0.0363975347,0.0355125895,21,100
Market-Adjusted Model,93221,2012-10-22,-0.011985079,0.0308496957,0.0302468844,21,100
Market-Adjusted Model,93222,2012-10-22,-0.102745131,-0.062534594,-0.060513168,21,100
Market-Adjusted Model,93223,2012-10-22,0.0097232691,0.0537554442,0.0519552322,21,100
Market-Adjusted Model,93224,2012-10-22,0.0048268151,0.055267244,0.0470587782,21,100
Market-Adjusted Model,93225,2012-10-22,-0.357460074,-0.367658604,-0.315228111,21,100
Market-Adjusted Model,93226,2012-10-22,0.0045998344,0.0479335066,0.0468317975,21,100
Market-Adjusted Model,93228,2012-10-22,0.0130570194,0.0611189214,0.0552889825,21,100
Market-Adjusted Model,93229,2012-10-22,0.0013599213,0.0448709891,0.0435918844,21,100
Market-Adjusted Model,93230,2012-10-22,0.0825688127,0.1336471221,0.1248007758,21,100
Market-Adjusted Model,93231,2012-10-22,-0.00498064,0.0394793718,0.0372513227,21,100
Market-Adjusted Model,93232,2012-10-22,-0.014213214,0.0299492471,0.0280187495,21,100
Market-Adjusted Model,93233,2012-10-22,0.088591719,0.1286628196,0.1308236821,21,100
Market-Adjusted Model,93234,2012-10-22,-0.028884019,0.0145470213,0.0133479436,21,100
Market-Adjusted Model,93235,2012-10-22,0.012883171,0.0553422917,0.0551151341,21,100
Market-Adjusted Model,93237,2012-10-22,0.4003044236,0.4508716233,0.4425363867,21,100
Market-Adjusted Model,93239,2012-10-22,-0.027026999,0.0339601388,0.015204964,21,100
Market-Adjusted Model,93240,2012-10-22,-0.216528934,-0.151907791,-0.174296971,21,100
Market-Adjusted Model,93243,2012-10-22,0.0028382862,0.0458225096,0.0450702493,21,100
Market-Adjusted Model,93245,2012-10-22,0.1014283385,0.141891509,0.1436603016,21,100
Market-Adjusted Model,93246,2012-10-22,0.4412106565,0.4351802958,0.4834426195,21,100
Market-Adjusted Model,93248,2012-10-22,-0.041912269,0.0023808676,0.0003196945,21,100
Market-Adjusted Model,93249,2012-10-22,0.0059096638,0.0486893391,0.0481416269,21,100
Market-Adjusted Model,93251,2012-10-22,0.0301274896,0.0726839218,0.0723594527,21,100
Market-Adjusted Model,93253,2012-10-22,0.0054518449,0.0477582127,0.047683808,21,100
Market-Adjusted Model,93254,2012-10-22,-0.015228515,0.0271587982,0.0270034485,21,100
Market-Adjusted Model,93255,2012-10-22,0.1461695369,0.1859376909,0.1884015,21,100
Market-Adjusted Model,93256,2012-10-22,0.0308927385,0.0825172604,0.0731247016,21,100
Market-Adjusted Model,93257,2012-10-22,0.1280352908,0.1714946747,0.1702672538,21,100
Market-Adjusted Model,93258,2012-10-22,-0.132269126,-0.090458021,-0.090037163,21,100
Market-Adjusted Model,93259,2012-10-22,-0.049981106,0.000542778,-0.007749143,21,100
Market-Adjusted Model,93260,2012-10-22,-0.142011922,-0.103438893,-0.099779959,21,100
Market-Adjusted Model,93261,2012-10-22,-0.045751622,-0.00266174,-0.003519659,21,100
Market-Adjusted Model,93262,2012-10-22,0.0254109166,0.0678194106,0.0676428797,21,100
Market-Adjusted Model,93264,2012-10-22,-0.117061955,-0.077440415,-0.074829992,21,100
Market-Adjusted Model,93265,2012-10-22,0.0384615078,0.0989623677,0.0806934709,21,100
Market-Adjusted Model,93266,2012-10-22,-0.241050115,-0.22038722,-0.198818152,21,100
Market-Adjusted Model,93267,2012-10-22,-0.004393689,0.0385328202,0.0378382738,21,100
Market-Adjusted Model,93268,2012-10-22,0.2204375301,0.252521945,0.2626694932,21,100
Market-Adjusted Model,93269,2012-10-22,-0.201429518,-0.170889656,-0.159197555,21,100
Market-Adjusted Model,93270,2012-10-22,-0.092465751,-0.025526081,-0.050233788,21,100
Market-Adjusted Model,93271,2012-10-22,-0.032258065,0.0126858892,0.0099738976,21,100
Market-Adjusted Model,93272,2012-10-22,-0.042789218,0.0207840599,-0.000557255,21,100
Market-Adjusted Model,93273,2012-10-22,0.0245901716,0.0809497229,0.0668221346,21,100
Market-Adjusted Model,93274,2012-10-22,1.0421276624,0.8102907472,1.0843596255,21,100
Market-Adjusted Model,93275,2012-10-22,-0.005803577,0.0368060325,0.0364283865,21,100
Market-Adjusted Model,93276,2012-10-22,-0.021888877,0.0209796137,0.0203430862,21,100
Market-Adjusted Model,93277,2012-10-22,-0.032026339,0.0105225742,0.0102056238,21,100
Market-Adjusted Model,93282,2012-10-22,-0.199064234,-0.162745898,-0.156832271,21,100
Market-Adjusted Model,93283,2012-10-22,0.035904592,0.1005413734,0.0781365551,21,100
Market-Adjusted Model,93284,2012-10-22,-0.086542013,-0.024807436,-0.04431005,21,100
Market-Adjusted Model,93285,2012-10-22,-0.136268369,-0.097093526,-0.094036406,21,100
Market-Adjusted Model,93286,2012-10-22,0.0038325124,0.0469981976,0.0460644755,21,100
Market-Adjusted Model,93288,2012-10-22,-0.042017066,0.0005961763,0.0002148966,21,100
Market-Adjusted Model,93289,2012-10-22,-0.250741792,-0.226552339,-0.208509829,21,100
Market-Adjusted Model,93290,2012-10-22,-0.038835007,0.0048803982,0.0033969566,21,100
Market-Adjusted Model,93291,2012-10-22,0.0160321038,0.0601882183,0.0582640669,21,100
Market-Adjusted Model,93292,2012-10-22,0.0094088533,0.0520571193,0.0516408163,21,100
Market-Adjusted Model,93293,2012-10-22,-0.056626792,-0.014470293,-0.014394829,21,100
Market-Adjusted Model,93294,2012-10-22,-0.064182152,-0.022304123,-0.021950189,21,100
Market-Adjusted Model,93295,2012-10-22,0.0684697258,0.1165517002,0.1107016889,21,100
Market-Adjusted Model,93296,2012-10-22,-0.021560545,0.02409448,0.0206714176,21,100
Market-Adjusted Model,93297,2012-10-22,0.0737179568,0.1160061463,0.1159499199,21,100
Market-Adjusted Model,93299,2012-10-22,0.0066666593,0.0545918211,0.0488986224,21,100
Market-Adjusted Model,93300,2012-10-22,-0.197920766,-0.139266252,-0.155688803,21,100
Market-Adjusted Model,93301,2012-10-22,-0.290290261,-0.287079445,-0.248058298,21,100
Market-Adjusted Model,93302,2012-10-22,-0.081726348,-0.027406136,-0.039494385,21,100
Market-Adjusted Model,93303,2012-10-22,0.0048093202,0.0497843442,0.0470412833,21,100
Market-Adjusted Model,93304,2012-10-22,-0.101023007,-0.059326139,-0.058791044,21,100
Market-Adjusted Model,93305,2012-10-22,0.0305406411,0.0767093397,0.0727726042,21,100
