Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,90827,10/22/2012,-0.03543307,0.006842428,0.006798894,21,100
Market-Adjusted Model,90829,10/22/2012,-0.089807107,-0.047383639,-0.047575144,21,100
Market-Adjusted Model,90831,10/22/2012,-0.032110099,0.014178928,0.010121864,21,100
Market-Adjusted Model,90833,10/22/2012,-0.064295456,-0.016354069,-0.022063493,21,100
Market-Adjusted Model,90834,10/22/2012,-0.062205341,-0.020799011,-0.019973378,21,100
Market-Adjusted Model,90835,10/22/2012,-0.012759521,0.030555462,0.029472442,21,100
Market-Adjusted Model,90837,10/22/2012,-0.016005535,0.026983429,0.026226428,21,100
Market-Adjusted Model,90839,10/22/2012,-0.009273586,0.03394355,0.032958377,21,100
Market-Adjusted Model,90840,10/22/2012,0.010869556,0.067772831,0.053101519,21,100
Market-Adjusted Model,90843,10/22/2012,-0.030634647,0.01198925,0.011597316,21,100
Market-Adjusted Model,90845,10/22/2012,-0.041471735,0.000880662,0.000760228,21,100
Market-Adjusted Model,90849,10/22/2012,-0.05919578,-0.016422879,-0.016963817,21,100
Market-Adjusted Model,90850,10/22/2012,0.051187714,0.09782059,0.093419677,21,100
Market-Adjusted Model,90851,10/22/2012,-0.030636654,0.012309963,0.01159531,21,100
Market-Adjusted Model,90853,10/22/2012,0.044347223,0.0877192,0.086579186,21,100
Market-Adjusted Model,90856,10/22/2012,-0.050477471,0.008018714,-0.008245508,21,100
Market-Adjusted Model,90857,10/22/2012,-0.084851092,-0.040388029,-0.042619129,21,100
Market-Adjusted Model,90862,10/22/2012,0.08299593,0.215816448,0.125227893,21,100
Market-Adjusted Model,90865,10/22/2012,-0.065874797,-0.019282019,-0.023642834,21,100
Market-Adjusted Model,90866,10/22/2012,-0.041108005,0.001569798,0.001123958,21,100
Market-Adjusted Model,90867,10/22/2012,-0.026832605,0.017060706,0.015399358,21,100
Market-Adjusted Model,90868,10/22/2012,0.210974506,0.250981705,0.253206469,21,100
Market-Adjusted Model,90870,10/22/2012,-0.028619154,0.015275849,0.013612809,21,100
Market-Adjusted Model,90871,10/22/2012,0.089341643,0.131346436,0.131573606,21,100
Market-Adjusted Model,90874,10/22/2012,0.282847583,0.314259365,0.325079547,21,100
Market-Adjusted Model,90875,10/22/2012,0.030371149,0.074058747,0.072603112,21,100
Market-Adjusted Model,90878,10/22/2012,-0.041365415,0.000902349,0.000866548,21,100
Market-Adjusted Model,90880,10/22/2012,0.020955438,0.065936844,0.063187402,21,100
Market-Adjusted Model,90882,10/22/2012,-0.020444404,0.022203199,0.02178756,21,100
Market-Adjusted Model,90884,10/22/2012,-0.040019245,0.00267435,0.002212718,21,100
Market-Adjusted Model,90885,10/22/2012,-0.103538653,-0.062805206,-0.06130669,21,100
Market-Adjusted Model,90886,10/22/2012,0.030356844,0.073825806,0.072588807,21,100
Market-Adjusted Model,90890,10/22/2012,-0.02262446,0.020062208,0.019607503,21,100
Market-Adjusted Model,90892,10/22/2012,-0.038300385,0.003837108,0.003931578,21,100
Market-Adjusted Model,90893,10/22/2012,0.07975989,0.122399923,0.121991853,21,100
Market-Adjusted Model,90896,10/22/2012,-0.106899159,-0.068403961,-0.064667196,21,100
Market-Adjusted Model,90899,10/22/2012,-0.073007695,-0.031111188,-0.030775732,21,100
Market-Adjusted Model,90900,10/22/2012,-0.116897496,-0.072880414,-0.074665533,21,100
Market-Adjusted Model,90901,10/22/2012,-0.100719413,-0.051991289,-0.05848745,21,100
Market-Adjusted Model,90902,10/22/2012,0.015810338,0.059490109,0.058042301,21,100
Market-Adjusted Model,90907,10/22/2012,-0.408585051,-0.464031885,-0.366353088,21,100
Market-Adjusted Model,90909,10/22/2012,0.113407546,0.154238759,0.155639509,21,100
Market-Adjusted Model,90913,10/22/2012,-0.148736863,-0.106020456,-0.1065049,21,100
Market-Adjusted Model,90914,10/22/2012,-0.040902674,0.026024778,0.001329289,21,100
Market-Adjusted Model,90916,10/22/2012,-0.083464521,-0.033962139,-0.041232558,21,100
Market-Adjusted Model,90919,10/22/2012,-0.023668416,0.018877958,0.018563547,21,100
Market-Adjusted Model,90922,10/22/2012,2.88E-06,0.04242091,0.04223484,21,100
Market-Adjusted Model,90925,10/22/2012,-0.00530977,0.038632966,0.036922193,21,100
Market-Adjusted Model,90926,10/22/2012,-0.049107095,-0.001753154,-0.006875132,21,100
Market-Adjusted Model,90927,10/22/2012,-0.01659385,0.026181513,0.025638113,21,100
Market-Adjusted Model,90928,10/22/2012,-0.046394631,-0.004551363,-0.004162668,21,100
Market-Adjusted Model,90929,10/22/2012,-0.02209301,0.020857551,0.020138953,21,100
Market-Adjusted Model,90930,10/22/2012,-0.036845771,0.007392437,0.005386193,21,100
Market-Adjusted Model,90931,10/22/2012,-0.092443279,-0.052544541,-0.050211316,21,100
Market-Adjusted Model,90933,10/22/2012,-0.02091116,0.022372986,0.021320803,21,100
Market-Adjusted Model,90934,10/22/2012,-0.046580348,-0.002939703,-0.004348385,21,100
Market-Adjusted Model,90935,10/22/2012,0.020232981,0.063939043,0.062464944,21,100
Market-Adjusted Model,90936,10/22/2012,0.003967266,0.047245934,0.046199229,21,100
Market-Adjusted Model,90940,10/22/2012,-0.034035096,0.013270134,0.008196867,21,100
Market-Adjusted Model,90941,10/22/2012,-0.023106012,0.019488871,0.019125951,21,100
Market-Adjusted Model,90942,10/22/2012,-0.070080856,-0.016910914,-0.027848893,21,100
Market-Adjusted Model,90943,10/22/2012,-0.321419232,-0.327639438,-0.279187269,21,100
Market-Adjusted Model,90948,10/22/2012,-0.14427859,-0.106348815,-0.102046627,21,100
Market-Adjusted Model,90949,10/22/2012,-0.016326514,0.02713111,0.025905449,21,100
Market-Adjusted Model,90950,10/22/2012,0.085889566,0.131676001,0.128121529,21,100
Market-Adjusted Model,90951,10/22/2012,-0.062992068,-0.016060677,-0.020760105,21,100
Market-Adjusted Model,90952,10/22/2012,-0.102309229,-0.062978855,-0.060077266,21,100
Market-Adjusted Model,90955,10/22/2012,-0.091185394,-0.047346929,-0.048953431,21,100
Market-Adjusted Model,90956,10/22/2012,-0.049122764,0.001641153,-0.006890801,21,100
Market-Adjusted Model,90957,10/22/2012,-0.20702544,-0.185682268,-0.164793477,21,100
Market-Adjusted Model,90958,10/22/2012,-0.051948008,0.007995788,-0.009716045,21,100
Market-Adjusted Model,90961,10/22/2012,0.039033465,0.085454124,0.081265428,21,100
Market-Adjusted Model,90962,10/22/2012,0.006172836,0.052943975,0.048404799,21,100
Market-Adjusted Model,90963,10/22/2012,-0.080914355,-0.04052559,-0.038682392,21,100
Market-Adjusted Model,90964,10/22/2012,-0.051282059,0.01124769,-0.009050096,21,100
Market-Adjusted Model,90965,10/22/2012,0.100817409,0.141949637,0.143049372,21,100
Market-Adjusted Model,90966,10/22/2012,-0.254450294,-0.231836676,-0.212218331,21,100
Market-Adjusted Model,90968,10/22/2012,-0.240692669,-0.210985917,-0.198460706,21,100
Market-Adjusted Model,90969,10/22/2012,-0.044973563,-0.000343132,-0.0027416,21,100
Market-Adjusted Model,90971,10/22/2012,-0.237043394,-0.205208245,-0.194811431,21,100
Market-Adjusted Model,90973,10/22/2012,-0.012422355,0.034710538,0.029809609,21,100
Market-Adjusted Model,90976,10/22/2012,-0.00412166,0.041165816,0.038110303,21,100
Market-Adjusted Model,90978,10/22/2012,0.008830012,0.064337677,0.051061975,21,100
Market-Adjusted Model,90979,10/22/2012,-0.057081709,-0.011952008,-0.014849746,21,100
Market-Adjusted Model,90980,10/22/2012,0.00231301,0.029691233,0.029678448,19,100
Market-Adjusted Model,90981,10/22/2012,0.505494473,0.489948569,0.547726436,21,100
Market-Adjusted Model,90982,10/22/2012,-0.192229062,-0.154104141,-0.149997099,21,100
Market-Adjusted Model,90983,10/22/2012,0.001005049,0.044943429,0.043237012,21,100
Market-Adjusted Model,90984,10/22/2012,-0.20249438,-0.174927902,-0.160262417,21,100
Market-Adjusted Model,90986,10/22/2012,-0.098039175,-0.007812465,-0.055807212,21,100
Market-Adjusted Model,90987,10/22/2012,-0.049949168,-0.008509586,-0.007717205,21,100
Market-Adjusted Model,90988,10/22/2012,-0.050265616,-0.00730523,-0.008033652,21,100
Market-Adjusted Model,90989,10/22/2012,0.180701796,0.214048736,0.222933759,21,100
Market-Adjusted Model,90992,10/22/2012,-0.070928015,-0.028093498,-0.028696051,21,100
Market-Adjusted Model,90993,10/22/2012,0.0043512,0.047537808,0.046583163,21,100
Market-Adjusted Model,90995,10/22/2012,-0.281791299,-0.247913568,-0.239559336,21,100
Market-Adjusted Model,90998,10/22/2012,-0.030280639,0.011945129,0.011951324,21,100
Market-Adjusted Model,90999,10/22/2012,-0.092189479,-0.048069302,-0.049957516,21,100
Market-Adjusted Model,91000,10/22/2012,-0.024390221,0.018293732,0.017841742,21,100
Market-Adjusted Model,91001,10/22/2012,-0.029989843,0.012592847,0.012242121,21,100
Market-Adjusted Model,91002,10/22/2012,-0.025247975,0.018398822,0.016983988,21,100
Market-Adjusted Model,91004,10/22/2012,-0.017451168,0.025701577,0.024780795,21,100
Market-Adjusted Model,91005,10/22/2012,-0.052134665,-0.0096619,-0.009902702,21,100
Market-Adjusted Model,91006,10/22/2012,-0.033364571,0.009236357,0.008867392,21,100
Market-Adjusted Model,91007,10/22/2012,-0.015065966,0.028352701,0.027165997,21,100
Market-Adjusted Model,91008,10/22/2012,-0.016025629,0.027248417,0.026206334,21,100
Market-Adjusted Model,91009,10/22/2012,-0.011442172,0.031467819,0.030789791,21,100
Market-Adjusted Model,91010,10/22/2012,-0.037982167,0.004282357,0.004249797,21,100
Market-Adjusted Model,91014,10/22/2012,-0.116482927,-0.074241534,-0.074250964,21,100
Market-Adjusted Model,91015,10/22/2012,-0.052793445,-0.010902035,-0.010561482,21,100
Market-Adjusted Model,91018,10/22/2012,0.009896714,0.0565171,0.052128677,21,100
Market-Adjusted Model,91020,10/22/2012,-0.001498725,0.050958271,0.040733238,21,100
Market-Adjusted Model,91021,10/22/2012,-0.254504525,-0.236067828,-0.212272562,21,100
Market-Adjusted Model,91023,10/22/2012,0.047120441,0.144678654,0.089352404,21,100
Market-Adjusted Model,91024,10/22/2012,0.062380554,0.10610852,0.104612517,21,100
Market-Adjusted Model,91025,10/22/2012,0.004424739,0.0497557,0.046656702,21,100
Market-Adjusted Model,91028,10/22/2012,-0.339049682,-0.340701927,-0.296817719,21,100
Market-Adjusted Model,91032,10/22/2012,-0.009372753,0.035309321,0.03285921,21,100
Market-Adjusted Model,91033,10/22/2012,-0.145552506,-0.109657665,-0.103320542,21,100
Market-Adjusted Model,91037,10/22/2012,-0.128787875,-0.087828073,-0.086555912,21,100
Market-Adjusted Model,91038,10/22/2012,0.019999983,0.0674346,0.062231946,21,100
Market-Adjusted Model,91040,10/22/2012,-0.158222198,-0.118987919,-0.115990235,21,100
Market-Adjusted Model,91041,10/22/2012,0.059770167,0.103298662,0.102002131,21,100
Market-Adjusted Model,91044,10/22/2012,-0.036754352,0.005632609,0.005477611,21,100
Market-Adjusted Model,91047,10/22/2012,-0.020548444,0.021721165,0.021683519,21,100
Market-Adjusted Model,91049,10/22/2012,-0.199999986,-0.174051205,-0.157768023,21,100
Market-Adjusted Model,91050,10/22/2012,0.578417316,0.705441027,0.620649279,21,100
Market-Adjusted Model,91052,10/22/2012,-0.012127422,0.031183561,0.030104541,21,100
Market-Adjusted Model,91053,10/22/2012,-0.032700579,0.009931657,0.009531385,21,100
Market-Adjusted Model,91055,10/22/2012,-0.024282514,0.018332546,0.017949449,21,100
Market-Adjusted Model,91061,10/22/2012,-0.052631584,0.052835306,-0.010399621,21,100
Market-Adjusted Model,91063,10/22/2012,-0.100876396,-0.06213761,-0.058644432,21,100
Market-Adjusted Model,91065,10/22/2012,0.112309427,0.1509342,0.15454139,21,100
Market-Adjusted Model,91066,10/22/2012,-0.098053834,-0.058946447,-0.055821871,21,100
Market-Adjusted Model,91068,10/22/2012,-0.028726049,0.02974128,0.013505914,21,100
Market-Adjusted Model,91069,10/22/2012,-0.242109376,-0.22006023,-0.199877412,21,100
Market-Adjusted Model,91072,10/22/2012,-0.009442296,0.033418152,0.032789667,21,100
Market-Adjusted Model,91073,10/22/2012,-0.032688773,0.017351602,0.00954319,21,100
Market-Adjusted Model,91075,10/22/2012,-0.043538844,0.004276565,-0.001306881,21,100
Market-Adjusted Model,91076,10/22/2012,-0.084006951,-0.039394834,-0.041774988,21,100
Market-Adjusted Model,91080,10/22/2012,0.238321472,0.272046415,0.280553435,21,100
Market-Adjusted Model,91081,10/22/2012,-0.018257933,0.025214121,0.023974031,21,100
Market-Adjusted Model,91082,10/22/2012,0.120689672,0.160692663,0.162921635,21,100
Market-Adjusted Model,91083,10/22/2012,-0.087999917,-0.035190207,-0.045767954,21,100
Market-Adjusted Model,91084,10/22/2012,-0.038448568,0.003649715,0.003783395,21,100
Market-Adjusted Model,91086,10/22/2012,-0.087771942,-0.039881052,-0.045539979,21,100
Market-Adjusted Model,91088,10/22/2012,-0.222222253,-0.197476886,-0.17999029,21,100
Market-Adjusted Model,91090,10/22/2012,-0.248635502,-0.214015448,-0.206403539,21,100
Market-Adjusted Model,91095,10/22/2012,-0.058865205,-0.010017768,-0.016633241,21,100
Market-Adjusted Model,91096,10/22/2012,-0.04581358,0.000108622,-0.003581616,21,100
Market-Adjusted Model,91099,10/22/2012,-0.139306303,-0.106308672,-0.09707434,21,100
Market-Adjusted Model,91100,10/22/2012,0.061143161,0.108990517,0.103375124,21,100
Market-Adjusted Model,91103,10/22/2012,-0.02562881,0.01940073,0.016603153,21,100
Market-Adjusted Model,91106,10/22/2012,0.009397123,0.052095961,0.051629086,21,100
Market-Adjusted Model,91109,10/22/2012,-0.056096615,-0.007789643,-0.013864652,21,100
Market-Adjusted Model,91111,10/22/2012,-0.008051716,0.034921352,0.034180247,21,100
Market-Adjusted Model,91112,10/22/2012,0.155275561,0.190437268,0.197507524,21,100
Market-Adjusted Model,91114,10/22/2012,-0.001416113,0.044863614,0.04081585,21,100
Market-Adjusted Model,91119,10/22/2012,-0.043046319,0.000546678,-0.000814356,21,100
Market-Adjusted Model,91122,10/22/2012,-0.032684281,0.012504235,0.009547682,21,100
Market-Adjusted Model,91123,10/22/2012,0.022832821,0.066853159,0.065064784,21,100
Market-Adjusted Model,91124,10/22/2012,-0.127982378,-0.091777554,-0.085750415,21,100
Market-Adjusted Model,91125,10/22/2012,0.104571714,0.146016357,0.146803677,21,100
Market-Adjusted Model,91128,10/22/2012,0.149000999,0.187943518,0.191232962,21,100
Market-Adjusted Model,91129,10/22/2012,-0.042046273,0.000283156,0.00018569,21,100
Market-Adjusted Model,91130,10/22/2012,-0.014263107,0.02890983,0.027968856,21,100
Market-Adjusted Model,91131,10/22/2012,-0.006325355,0.03669632,0.035906608,21,100
Market-Adjusted Model,91132,10/22/2012,-0.021669217,0.021684153,0.020562747,21,100
Market-Adjusted Model,91133,10/22/2012,-0.069529686,-0.023203781,-0.027297723,21,100
Market-Adjusted Model,91135,10/22/2012,-0.08721773,-0.047498565,-0.044985767,21,100
Market-Adjusted Model,91136,10/22/2012,-0.176923003,-0.131769097,-0.13469104,21,100
Market-Adjusted Model,91137,10/22/2012,-0.045128162,-0.003156172,-0.002896198,21,100
Market-Adjusted Model,91138,10/22/2012,-0.008863036,0.033991415,0.033368927,21,100
Market-Adjusted Model,91141,10/22/2012,-0.2203796,-0.200209707,-0.178147637,21,100
Market-Adjusted Model,91143,10/22/2012,-0.06727709,-0.024125515,-0.025045127,21,100
Market-Adjusted Model,91144,10/22/2012,-0.012588267,0.030681766,0.029643696,21,100
Market-Adjusted Model,91145,10/22/2012,-0.042544704,-0.000364129,-0.000312741,21,100
Market-Adjusted Model,91146,10/22/2012,-0.014663653,0.029013509,0.02756831,21,100
Market-Adjusted Model,91147,10/22/2012,-0.012463863,0.030832278,0.0297681,21,100
Market-Adjusted Model,91148,10/22/2012,-0.039873513,0.003110137,0.00235845,21,100
Market-Adjusted Model,91149,10/22/2012,-0.037993297,0.004598319,0.004238666,21,100
Market-Adjusted Model,91151,10/22/2012,-0.051507002,-0.009537863,-0.009275039,21,100
Market-Adjusted Model,91152,10/22/2012,0.009520236,0.054320948,0.051752199,21,100
Market-Adjusted Model,91154,10/22/2012,-0.293693706,-0.291849202,-0.251461743,21,100
Market-Adjusted Model,91161,10/22/2012,0.245874638,0.300019229,0.288106601,21,100
Market-Adjusted Model,91163,10/22/2012,-0.019900481,0.029468519,0.022331483,21,100
Market-Adjusted Model,91167,10/22/2012,0.016233828,0.063376166,0.058465791,21,100
Market-Adjusted Model,91171,10/22/2012,-0.045378151,-0.002150344,-0.003146188,21,100
Market-Adjusted Model,91176,10/22/2012,0.006778924,0.050237051,0.049010887,21,100
Market-Adjusted Model,91181,10/22/2012,-0.039426203,0.003267869,0.00280576,21,100
Market-Adjusted Model,91182,10/22/2012,-0.046421692,-0.003416358,-0.004189729,21,100
Market-Adjusted Model,91184,10/22/2012,-0.092307708,-0.049531466,-0.050075745,21,100
Market-Adjusted Model,91186,10/22/2012,-0.186274511,-0.159757953,-0.144042548,21,100
Market-Adjusted Model,91187,10/22/2012,-0.025818376,0.020746738,0.016413587,21,100
Market-Adjusted Model,91192,10/22/2012,-0.07438019,-0.024021279,-0.032148227,21,100
Market-Adjusted Model,91194,10/22/2012,-0.012034322,0.030893029,0.030197641,21,100
Market-Adjusted Model,91197,10/22/2012,-0.013566083,0.029675858,0.02866588,21,100
Market-Adjusted Model,91198,10/22/2012,-0.02813074,0.014191831,0.014101223,21,100
Market-Adjusted Model,91201,10/22/2012,-0.153984352,-0.061649632,-0.111752389,21,100
Market-Adjusted Model,91202,10/22/2012,-0.078325885,-0.036726748,-0.036093922,21,100
Market-Adjusted Model,91204,10/22/2012,-0.033552154,0.008919164,0.008679809,21,100
Market-Adjusted Model,91205,10/22/2012,-0.008849549,0.033691961,0.033382414,21,100
Market-Adjusted Model,91207,10/22/2012,-0.092385561,-0.052231572,-0.050153598,21,100
Market-Adjusted Model,91208,10/22/2012,-0.064185859,-0.020993358,-0.021953896,21,100
Market-Adjusted Model,91209,10/22/2012,-0.030578486,0.011937123,0.011653477,21,100
Market-Adjusted Model,91215,10/22/2012,-0.043747628,0.005112917,-0.001515665,21,100
Market-Adjusted Model,91220,10/22/2012,0.019024359,0.06410772,0.061256322,21,100
Market-Adjusted Model,91221,10/22/2012,-0.017932524,0.025282693,0.024299439,21,100
Market-Adjusted Model,91222,10/22/2012,-0.0833015,-0.042889793,-0.041069537,21,100
Market-Adjusted Model,91223,10/22/2012,-0.023030251,0.020316097,0.019201712,21,100
Market-Adjusted Model,91224,10/22/2012,-0.019534132,0.024340275,0.022697832,21,100
Market-Adjusted Model,91225,10/22/2012,-0.051256276,-0.009066246,-0.009024313,21,100
Market-Adjusted Model,91226,10/22/2012,-0.034275833,0.008425595,0.00795613,21,100
Market-Adjusted Model,91227,10/22/2012,-0.064838216,-0.02383062,-0.022606253,21,100
Market-Adjusted Model,91228,10/22/2012,-0.027636218,0.016411037,0.014595745,21,100
Market-Adjusted Model,91229,10/22/2012,-0.024877941,0.019108948,0.017354022,21,100
Market-Adjusted Model,91231,10/22/2012,0.002004054,0.020804054,0.020706452,4,100
Market-Adjusted Model,91232,10/22/2012,-0.048089502,-0.002801933,-0.005857539,21,100
Market-Adjusted Model,91233,10/22/2012,-0.02223994,0.021304603,0.019992023,21,100
Market-Adjusted Model,91234,10/22/2012,0.042783514,0.092432139,0.085015477,21,100
Market-Adjusted Model,91237,10/22/2012,-0.012987001,0.031317504,0.029244962,21,100
Market-Adjusted Model,91262,10/22/2012,-0.187500012,-0.145406667,-0.145268049,21,100
Market-Adjusted Model,91263,10/22/2012,0.007093657,0.051464416,0.04932562,21,100
Market-Adjusted Model,91267,10/22/2012,-0.092378721,-0.045361798,-0.050146758,21,100
Market-Adjusted Model,91269,10/22/2012,-0.344565842,-0.308278319,-0.302333878,21,100
Market-Adjusted Model,91270,10/22/2012,0.384615454,0.422492495,0.426847417,21,100
Market-Adjusted Model,91271,10/22/2012,-0.027104923,0.016321707,0.01512704,21,100
Market-Adjusted Model,91274,10/22/2012,0.055640317,0.101924218,0.09787228,21,100
Market-Adjusted Model,91277,10/22/2012,0.062566293,0.104523517,0.104798256,21,100
Market-Adjusted Model,91278,10/22/2012,0.089798116,0.130183883,0.132030079,21,100
Market-Adjusted Model,91279,10/22/2012,-0.028625881,0.019141588,0.013606082,21,100
Market-Adjusted Model,91283,10/22/2012,-0.15811968,-0.123370267,-0.115887717,21,100
Market-Adjusted Model,91285,10/22/2012,-0.067096754,-0.005346727,-0.024864791,21,100
Market-Adjusted Model,91286,10/22/2012,-0.013698616,0.045306462,0.028533347,21,100
Market-Adjusted Model,91287,10/22/2012,-0.120935675,-0.074836103,-0.078703712,21,100
Market-Adjusted Model,91290,10/22/2012,-0.012146733,0.030309061,0.03008523,21,100
Market-Adjusted Model,91291,10/22/2012,-0.009332855,0.033053637,0.032899108,21,100
Market-Adjusted Model,91292,10/22/2012,0.026182175,0.068328452,0.068414138,21,100
Market-Adjusted Model,91293,10/22/2012,-0.016433679,0.025928141,0.025798284,21,100
Market-Adjusted Model,91294,10/22/2012,-0.01702469,0.02529701,0.025207273,21,100
Market-Adjusted Model,91297,10/22/2012,-0.108115509,-0.06906408,-0.065883546,21,100
Market-Adjusted Model,91298,10/22/2012,-0.05419494,-0.012307674,-0.011962977,21,100
Market-Adjusted Model,91299,10/22/2012,-0.017369768,0.025600696,0.024862195,21,100
Market-Adjusted Model,91301,10/22/2012,-0.026873221,0.016011144,0.015358742,21,100
Market-Adjusted Model,91303,10/22/2012,-0.018279576,0.02781198,0.023952387,21,100
Market-Adjusted Model,91304,10/22/2012,-0.003452985,0.039290745,0.038778978,21,100
Market-Adjusted Model,91305,10/22/2012,-0.209474455,-0.185121058,-0.167242491,21,100
Market-Adjusted Model,91306,10/22/2012,0.027272701,0.076969787,0.069504665,21,100
Market-Adjusted Model,91307,10/22/2012,-0.088011462,-0.046513205,-0.045779499,21,100
Market-Adjusted Model,91308,10/22/2012,-0.137229374,-0.100183707,-0.094997411,21,100
Market-Adjusted Model,91309,10/22/2012,-0.096846603,-0.056207387,-0.05461464,21,100
Market-Adjusted Model,91310,10/22/2012,-0.033352183,0.01281972,0.00887978,21,100
Market-Adjusted Model,91311,10/22/2012,0.043789134,0.08598912,0.086021098,21,100
Market-Adjusted Model,91312,10/22/2012,0.070669916,0.111809971,0.11290188,21,100
Market-Adjusted Model,91313,10/22/2012,0.046855512,0.088877511,0.089087475,21,100
Market-Adjusted Model,91314,10/22/2012,0.01183204,0.054990208,0.054064003,21,100
Market-Adjusted Model,91315,10/22/2012,-0.066780846,-0.024713159,-0.024548883,21,100
Market-Adjusted Model,91316,10/22/2012,-0.016959829,0.026159833,0.025272134,21,100
Market-Adjusted Model,91317,10/22/2012,-0.085180247,-0.045716944,-0.042948284,21,100
Market-Adjusted Model,91318,10/22/2012,-0.048203612,-0.00448203,-0.005971649,21,100
Market-Adjusted Model,91319,10/22/2012,-0.024698784,0.019867788,0.017533179,21,100
Market-Adjusted Model,91320,10/22/2012,-0.001826105,0.044981949,0.040405858,21,100
Market-Adjusted Model,91321,10/22/2012,0.079153101,0.123381837,0.121385064,21,100
Market-Adjusted Model,91324,10/22/2012,-0.038954009,0.003247091,0.003277954,21,100
Market-Adjusted Model,91325,10/22/2012,-0.046306562,-0.004561873,-0.004074599,21,100
Market-Adjusted Model,91326,10/22/2012,-0.040338517,0.001764472,0.001893446,21,100
Market-Adjusted Model,91327,10/22/2012,-0.031249078,0.011181154,0.010982885,21,100
Market-Adjusted Model,91328,10/22/2012,-0.015980512,0.026868805,0.026251451,21,100
Market-Adjusted Model,91330,10/22/2012,-0.038100835,0.00422514,0.004131128,21,100
Market-Adjusted Model,91331,10/22/2012,-0.017579419,0.025432781,0.024652545,21,100
Market-Adjusted Model,91332,10/22/2012,-0.004162346,0.039027281,0.038069617,21,100
Market-Adjusted Model,91333,10/22/2012,-0.016564199,0.026468142,0.025667764,21,100
Market-Adjusted Model,91334,10/22/2012,-0.026522639,0.016322952,0.015709324,21,100
Market-Adjusted Model,91335,10/22/2012,-0.016442777,0.026674163,0.025789187,21,100
Market-Adjusted Model,91336,10/22/2012,-0.022820498,0.020093451,0.019411465,21,100
Market-Adjusted Model,91338,10/22/2012,0.016413532,0.059435343,0.058645495,21,100
Market-Adjusted Model,91339,10/22/2012,-0.005174117,0.037800659,0.037057846,21,100
Market-Adjusted Model,91340,10/22/2012,-0.015223623,0.027759817,0.02700834,21,100
Market-Adjusted Model,91341,10/22/2012,-0.007792363,0.035338901,0.0344396,21,100
Market-Adjusted Model,91342,10/22/2012,-0.005663949,0.038017587,0.036568014,21,100
Market-Adjusted Model,91343,10/22/2012,-0.02157894,0.021286577,0.020653023,21,100
Market-Adjusted Model,91344,10/22/2012,-0.023837583,0.018858914,0.01839438,21,100
Market-Adjusted Model,91348,10/22/2012,-0.078212287,-0.035656098,-0.035980324,21,100
Market-Adjusted Model,91349,10/22/2012,0.00078495,0.053029419,0.043016913,21,100
Market-Adjusted Model,91350,10/22/2012,-0.11320754,-0.074293272,-0.070975577,21,100
Market-Adjusted Model,91351,10/22/2012,-0.012987084,0.029791836,0.029244879,21,100
Market-Adjusted Model,91355,10/22/2012,-0.292517013,-0.291050955,-0.25028505,21,100
Market-Adjusted Model,91356,10/22/2012,-0.026515146,0.018802944,0.015716817,21,100
Market-Adjusted Model,91357,10/22/2012,-0.013416866,0.031413343,0.028815097,21,100
Market-Adjusted Model,91359,10/22/2012,-0.070270265,-0.016153088,-0.028038302,21,100
Market-Adjusted Model,91360,10/22/2012,-0.066213903,-0.02167078,-0.02398194,21,100
Market-Adjusted Model,91363,10/22/2012,0.094395255,0.150221955,0.136627219,21,100
Market-Adjusted Model,91364,10/22/2012,0.191111136,0.236451881,0.233343099,21,100
Market-Adjusted Model,91365,10/22/2012,0.081154161,0.123276124,0.123386124,21,100
Market-Adjusted Model,91366,10/22/2012,-0.184720327,-0.157157017,-0.142488364,21,100
Market-Adjusted Model,91367,10/22/2012,-0.073014017,-0.025735632,-0.030782054,21,100
Market-Adjusted Model,91371,10/22/2012,-0.043358578,0.003641776,-0.001126615,21,100
Market-Adjusted Model,91373,10/22/2012,-0.004179992,0.056274312,0.038051971,21,100
Market-Adjusted Model,91374,10/22/2012,-0.055624123,-0.013733935,-0.01339216,21,100
Market-Adjusted Model,91376,10/22/2012,-0.04160948,0.002109803,0.000622483,21,100
Market-Adjusted Model,91378,10/22/2012,-0.031386608,0.01185861,0.010845355,21,100
Market-Adjusted Model,91379,10/22/2012,-0.051724084,0.152859077,-0.009492121,21,100
Market-Adjusted Model,91381,10/22/2012,-0.046227238,-0.003703146,-0.003995275,21,100
Market-Adjusted Model,91383,10/22/2012,-0.027722776,0.015075191,0.014509187,21,100
Market-Adjusted Model,91384,10/22/2012,0.021651384,0.068017123,0.063883347,21,100
Market-Adjusted Model,91385,10/22/2012,0.095761054,0.136964048,0.137993018,21,100
Market-Adjusted Model,91386,10/22/2012,0.144921145,0.182630498,0.187153108,21,100
Market-Adjusted Model,91387,10/22/2012,0.087658963,0.129580547,0.129890926,21,100
Market-Adjusted Model,91389,10/22/2012,-0.12833122,-0.093339325,-0.086099257,21,100
Market-Adjusted Model,91390,10/22/2012,-0.001886836,0.041181564,0.040345127,21,100
Market-Adjusted Model,91391,10/22/2012,-0.073746312,-0.033233167,-0.031514349,21,100
Market-Adjusted Model,91392,10/22/2012,-0.060256358,-0.018006998,-0.018024395,21,100
Market-Adjusted Model,91393,10/22/2012,-0.002400536,0.041445894,0.039831427,21,100
