,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
19337,008103,P,01,LU,59169.0,3322.0,1978-09-21,1979-09-28
19340,008104,C,01,LU,59177.0,3362.0,1979-03-15,1990-01-22
19343,008105,P,01,LU,59185.0,3348.0,1978-05-08,
19346,008106,C,01,LU,59193.0,3352.0,1980-01-31,1984-08-31
19348,008107,P,01,LU,59206.0,3353.0,1980-09-15,1988-07-29
19352,008108,C,01,LU,59214.0,5289.0,1982-02-17,1984-01-10
19353,008109,C,00X,LU,59222.0,3366.0,1974-01-01,1974-01-30
19354,008109,P,01,LU,59222.0,3366.0,1974-01-31,2006-12-29
19359,008112,P,01,LU,59265.0,3361.0,1980-09-03,1983-01-31
19360,008113,C,00X,LU,24440.0,21328.0,1951-01-01,1962-01-30
19361,008113,P,01,LU,24440.0,21328.0,1962-01-31,
19363,008114,P,01,LU,59281.0,3360.0,1979-01-31,1981-07-31
19366,008115,C,00X,LC,43545.0,24695.0,1967-12-29,1968-12-31
19369,008116,C,01,LU,59337.0,6290.0,1983-08-16,1991-10-10
19373,008118,P,01,LU,59345.0,3359.0,1977-08-02,2001-04-30
19375,008119,P,01,LC,59380.0,3369.0,1976-06-21,1987-07-01
19377,008120,C,00X,LU,59409.0,3416.0,1978-01-01,1978-01-30
19378,008120,C,01,LU,59409.0,3416.0,1978-01-31,1993-01-28
19381,008121,P,01,LU,34876.0,24036.0,1966-01-31,1973-05-02
19384,008122,P,01,LU,59425.0,3365.0,1972-12-14,1984-05-31
19385,008123,C,00X,LU,13610.0,21329.0,1954-01-01,1962-01-30
19386,008123,P,01,LU,13610.0,21329.0,1962-01-31,
19388,008124,P,01,LU,57840.0,25591.0,1974-05-24,1979-01-31
19390,008125,P,01,LC,59441.0,3367.0,1978-09-11,1981-06-30
19393,008126,P,01,LU,44863.0,21489.0,1968-01-31,1995-04-28
19396,008127,C,01,LU,77500.0,11451.0,1992-04-03,1996-02-29
19397,008128,C,00X,LU,64063.0,3372.0,1974-01-01,1976-06-29
19398,008128,P,01,LU,64063.0,3372.0,1976-06-30,2000-03-31
19400,008129,P,01,LU,59484.0,3374.0,1980-10-01,1986-01-31
19403,008130,P,01,LU,59468.0,3373.0,1972-12-14,1983-03-31
19407,008133,P,01,LC,63714.0,3379.0,1981-07-16,2015-08-17
19412,008134,C,01,LC,78414.0,5172.0,1982-11-01,1983-05-24
19413,008134,C,01,LC,78414.0,5172.0,1985-09-09,1992-08-17
19414,008134,C,01,LC,79158.0,12122.0,1993-05-11,1997-11-05
19416,008135,P,01,LU,18447.0,382.0,1981-04-20,1986-05-30
19419,008136,P,01,LU,44687.0,24768.0,1967-07-10,1985-01-31
19424,008138,P,01,LU,59540.0,3413.0,1972-12-14,1980-08-29
19428,008140,C,01,LU,59548.0,5126.0,1981-10-22,1985-03-05
19431,008141,P,01,LU,59556.0,3381.0,1979-01-31,1984-05-31
19434,008142,C,01,LU,59564.0,3398.0,1981-04-03,1984-11-01
19437,008143,C,99X,LU,59572.0,25629.0,1973-03-01,1973-11-26
19439,008144,P,01,LU,59599.0,3368.0,1981-08-18,1982-07-30
19442,008145,C,01,LC,59601.0,5635.0,1982-09-29,1991-09-20
19445,008146,P,01,LU,57824.0,25589.0,1974-05-22,1979-10-31
19448,008147,P,01,LU,55300.0,25431.0,1972-08-16,1975-12-31
19450,008148,P,01,LU,59628.0,5941.0,1983-04-25,
19453,008149,P,01,LU,59636.0,6134.0,1983-06-29,1986-02-28
19458,008150,C,01,LU,45313.0,21330.0,1967-11-06,2004-05-10
19461,008151,P,01,LC,25232.0,21332.0,1962-01-31,
19463,008152,P,01,LU,59652.0,3380.0,1977-01-25,1984-07-31
19466,008153,P,01,LC,59679.0,25630.0,1972-12-14,1974-02-28
19468,008154,P,01,LU,59695.0,1363.0,1981-04-21,1985-07-31
19472,008155,C,90,LU,34884.0,21333.0,1962-07-02,1999-02-18
19475,008156,P,01,LU,34892.0,5891.0,1962-07-02,1985-07-31
19480,008158,P,01,LU,56426.0,25516.0,1973-02-15,1974-08-30
19483,008160,C,00X,LC,66675.0,3390.0,1974-02-01,1979-01-30
19484,008160,P,01,LC,66675.0,3390.0,1979-01-31,1985-05-31
19488,008161,C,01,LC,66675.0,3390.0,1985-06-01,1991-02-12
19491,008162,P,01,LU,90705.0,3392.0,1982-11-01,2011-01-31
19494,008163,P,01,LU,59767.0,3394.0,1972-12-14,2000-02-29
19497,008164,P,01,LU,59775.0,3397.0,1972-12-14,1994-10-31
19500,008165,C,01,LU,90713.0,7350.0,1984-12-18,1990-10-17
19505,008167,P,01,LU,59812.0,25636.0,1972-12-14,1973-03-30
19506,008167,C,99X,LU,59812.0,25636.0,1973-03-31,1973-04-30
19509,008169,P,01,LC,78527.0,26261.0,1984-08-09,2019-02-28
19511,008170,C,01,LU,59839.0,6046.0,1983-06-06,1994-12-08
19515,008171,C,00X,LU,27385.0,21336.0,1960-06-30,1962-01-30
19516,008171,P,01,LU,27385.0,21336.0,1962-01-31,1999-07-08
19521,008173,P,01,LU,58077.0,3355.0,1972-12-14,2002-11-18
19526,008176,C,00X,LC,59871.0,3396.0,1974-04-01,1979-01-30
19527,008176,P,01,LC,59871.0,3396.0,1979-01-31,2014-10-29
19531,008178,P,01,LU,59890.0,3399.0,1972-12-14,1978-01-31
19534,008179,C,01,LU,59898.0,3400.0,1972-12-14,1998-03-31
19537,008180,C,01,LC,59919.0,3391.0,1972-12-14,1983-07-29
19540,008181,C,01,LU,59935.0,7068.0,1984-06-04,1990-05-16
19541,008182,P,01,LU,42665.0,3402.0,1974-01-31,1984-07-31
19544,008184,P,01,LC,55036.0,21340.0,1971-05-28,1993-08-31
19547,008184,P,02,LC,65015.0,21340.0,1993-09-01,2003-02-10
19550,008185,C,01,LC,59970.0,5896.0,1984-01-31,1992-07-20
19551,008186,C,00X,LU,60660.0,3323.0,1979-01-01,1979-01-30
19552,008186,P,01,LU,60660.0,3323.0,1979-01-31,1999-11-30
19555,008187,P,01,LC,59978.0,3350.0,1972-12-14,1974-09-30
19558,008188,C,00X,LC,31878.0,21342.0,1962-07-02,1965-01-28
19559,008188,P,01,LC,31878.0,21342.0,1965-01-29,1992-10-22
19560,008188,P,01,LC,78187.0,21342.0,1993-02-03,1995-11-01
19563,008189,P,01,LC,59994.0,3404.0,1975-03-06,1988-12-29
19566,008190,C,01,LU,34905.0,21343.0,1966-01-31,1990-11-09
19570,008191,C,01,LU,60004.0,3405.0,1972-12-14,1982-07-12
19578,008193,C,01,LC,90721.0,7525.0,1985-05-02,2005-07-29
19582,008194,P,01,LU,60055.0,3410.0,1972-12-14,2001-06-29
19584,008195,P,01,LU,60063.0,3411.0,1979-01-31,2003-02-28
19586,008196,P,01,LU,60071.0,3415.0,1979-01-31,1986-09-30
19589,008197,P,01,LU,34913.0,21344.0,1962-07-02,1999-08-31
19590,008198,C,00X,LU,13637.0,22458.0,1950-01-01,1962-01-30
19591,008198,P,01,LU,13637.0,22458.0,1962-01-31,1976-06-30
19594,008199,P,01,LU,60098.0,3418.0,1972-12-14,
19597,008200,C,01,LU,60127.0,3419.0,1983-01-31,1991-03-05
19599,008202,C,00X,LU,20394.0,21345.0,1949-10-01,1962-01-30
19600,008202,P,01,LU,20394.0,21345.0,1962-01-31,1997-10-31
19601,008202,C,99X,LU,20394.0,21345.0,1997-11-01,2001-08-31
19604,008203,P,01,LU,54535.0,25376.0,1972-04-17,1979-07-31
19605,008204,C,00X,LU,13653.0,22460.0,1960-02-01,1962-01-30
19606,008204,P,01,LU,13653.0,22460.0,1962-01-31,1984-02-29
19610,008205,P,01,LC,60135.0,5962.0,1983-05-05,1988-04-29
19614,008207,P,01,LU,60143.0,3378.0,1972-12-14,1990-12-31
19617,008208,P,01,LU,39394.0,24384.0,1963-06-27,1986-12-31
19621,008209,P,01,LU,60170.0,3420.0,1972-12-14,1979-01-31
19625,008210,P,03,LC,14976.0,55056.0,2014-10-09,2016-04-30
19628,008210,P,09,LC,15860.0,55056.0,2016-06-01,
19629,008210,P,01,LC,51457.0,21346.0,1970-11-05,2012-11-13
19632,008211,C,01,LU,60178.0,3422.0,1981-07-30,1984-06-27
19634,008212,P,01,LU,90764.0,7673.0,1985-07-31,1990-03-30
19635,008213,P,01,LU,60186.0,3321.0,1973-01-31,
19640,008214,C,00X,LC,24811.0,21347.0,1952-03-11,1962-01-30
19641,008214,P,01,LC,24811.0,21347.0,1962-01-31,2002-12-18
19643,008214,P,06,LC,91531.0,51337.0,2006-11-01,
19647,008215,C,00X,LU,13661.0,22462.0,1950-01-01,1962-01-30
19648,008215,C,02,LU,13661.0,22462.0,1962-01-31,1987-03-23
19649,008215,C,02,LU,77157.0,22462.0,1991-12-11,
19652,008216,P,01,LC,60194.0,5544.0,1982-06-28,1985-03-28
19654,008217,P,01,LU,60207.0,3424.0,1979-06-20,1985-09-30
19656,008218,P,01,LU,42008.0,24583.0,1966-01-31,1988-09-30
19659,008219,P,01,LU,34948.0,21348.0,1962-07-02,
19662,008220,P,01,LU,60215.0,3425.0,1972-12-14,1974-05-31
19665,008221,P,01,LU,60223.0,3426.0,1972-12-14,1976-07-30
19668,008222,C,00X,LU,60231.0,3423.0,1975-08-11,1975-08-28
19669,008222,C,01,LU,60231.0,3423.0,1975-08-29,1991-01-23
19672,008223,C,01,LU,60258.0,3337.0,1980-09-23,1987-01-13
19675,008224,P,01,LU,44417.0,24754.0,1967-05-08,1986-09-30
19678,008225,P,01,LU,60266.0,3427.0,1972-12-14,1974-08-30
19682,008227,P,01,LU,34956.0,24040.0,1966-01-31,1973-04-30
19687,008229,C,01,LU,44230.0,6104.0,1967-03-01,2023-12-29
19690,008230,P,01,LC,60303.0,6732.0,1983-12-21,1985-11-27
19691,008231,C,00X,LU,60311.0,3613.0,1973-07-01,1979-01-30
19692,008231,P,01,LU,60311.0,3613.0,1979-01-31,1983-06-30
19693,008232,P,01,LU,60338.0,3460.0,1973-01-31,1981-06-30
19697,008233,P,01,LC,60346.0,3486.0,1976-12-16,1998-08-25
19700,008234,C,01,LU,60354.0,7090.0,1984-06-18,2004-09-22
19702,008235,P,01,LU,90799.0,7387.0,1985-01-18,1994-08-31
19707,008237,P,01,LU,60410.0,6268.0,1984-01-31,1985-09-30
19709,008238,P,01,LU,60418.0,3530.0,1979-06-12,1985-08-30
19714,008240,P,01,LC,60679.0,3549.0,1972-12-14,1997-04-30
19715,008240,P,02,LC,90531.0,3549.0,2005-02-01,2018-10-31
19717,008241,P,01,LU,41435.0,24535.0,1966-01-31,1972-04-28
19721,008243,P,01,LU,60426.0,6694.0,1984-01-19,1985-09-30
19728,008244,P,03,LU,69040.0,6741.0,1993-08-31,1996-09-30
19734,008245,P,01,LC,60442.0,3685.0,1983-01-19,
19735,008245,P,01,LC,63192.0,3583.0,1972-12-14,1983-01-18
19738,008246,P,01,LC,60477.0,3586.0,1972-12-14,1973-12-31
19739,008247,C,00X,LU,22509.0,21351.0,1950-01-01,1962-01-30
19740,008247,P,01,LU,22509.0,21351.0,1962-01-31,
19743,008248,P,01,LU,42112.0,21352.0,1965-06-21,2000-03-31
19746,008249,P,01,LU,90801.0,7461.0,1985-03-13,1986-09-11
19750,008250,C,01,LU,90820.0,7259.0,1984-10-11,2002-05-23
19753,008251,C,01,LU,60485.0,3731.0,1972-12-14,1980-07-31
19756,008252,P,01,LU,59416.0,3429.0,1972-12-14,1985-05-31
19759,008253,P,01,LU,60506.0,3487.0,1972-12-14,
19762,008254,P,01,LU,60522.0,3710.0,1972-12-14,1984-06-29
19764,008255,C,00X,LU,60557.0,3461.0,1974-01-01,1978-01-30
19765,008255,P,01,LU,60557.0,3461.0,1978-01-31,1981-12-21
19768,008257,P,01,LU,60581.0,3722.0,1979-01-31,2003-12-31
19770,008258,P,01,LU,90844.0,7605.0,1985-06-20,1989-12-29
19771,008259,C,00X,LU,60602.0,3494.0,1973-07-01,1979-01-30
19772,008259,P,01,LU,60602.0,3494.0,1979-01-31,1983-04-29
19775,008261,P,01,LU,60661.0,5654.0,1982-10-19,1984-02-29
19778,008262,P,01,LU,60680.0,3538.0,1972-12-14,1978-06-30
19782,008263,P,01,LC,60696.0,3543.0,1972-12-14,1986-05-29
19784,008264,C,00X,LC,13688.0,21356.0,1951-01-01,1962-01-30
19785,008264,P,01,LC,13688.0,21356.0,1962-01-31,
19788,008265,P,01,LU,62340.0,25691.0,1980-11-03,1986-03-31
19789,008265,C,99X,LU,62340.0,25691.0,1986-04-01,2005-09-30
19791,008266,C,02,LU,60709.0,3435.0,1979-03-19,2019-06-28
19793,008267,C,00X,LU,34972.0,24043.0,1980-12-31,1985-06-28
19796,008268,P,01,LU,34972.0,24043.0,1962-07-02,1978-08-31
19800,008269,P,01,LU,38981.0,24351.0,1963-03-25,1971-11-30
19803,008270,P,01,LC,60725.0,3437.0,1972-12-14,1974-02-28
19806,008271,C,01,LU,60733.0,6585.0,1984-03-29,1995-12-05
19808,008272,C,00X,LU,16870.0,21355.0,1951-01-01,1962-01-30
19809,008272,P,01,LU,16870.0,21355.0,1962-01-31,1998-06-26
19810,008272,P,01,LU,86136.0,34798.0,1998-06-29,
19816,008274,P,01,LC,58667.0,3604.0,1972-12-14,1986-02-25
19821,008275,P,01,LU,34980.0,24044.0,1962-07-02,1980-12-22
19826,008277,C,00X,LC,34999.0,24045.0,1962-07-02,1966-04-28
19827,008277,P,01,LC,34999.0,24045.0,1966-04-29,1979-03-30
19830,008278,P,01,LU,56151.0,25496.0,1972-12-19,1983-02-28
19834,008279,P,01,LC,65701.0,3672.0,1979-12-28,1989-03-15
19837,008280,P,01,LU,60310.0,3697.0,1972-12-14,1998-04-30
19840,008281,P,01,LC,60768.0,3462.0,1981-01-28,1989-11-24
19842,008282,P,01,LU,60776.0,3701.0,1978-01-31,1982-06-30
19846,008283,P,01,LU,60792.0,4527.0,1972-12-14,1995-09-29
19853,008286,P,01,LC,66026.0,21357.0,1984-02-16,1997-03-31
19857,008288,C,00X,LU,20917.0,21956.0,1960-01-01,1962-01-30
19858,008288,P,01,LU,20917.0,21956.0,1962-01-31,2003-05-30
19862,008289,C,01,LU,60813.0,3728.0,1972-12-14,1975-09-30
19867,008290,C,01,LC,42833.0,21358.0,1966-01-03,1999-11-29
19871,008291,C,01,LU,60840.0,25655.0,1972-12-14,1974-04-30
19873,008292,C,00X,LU,28011.0,23511.0,1974-12-31,1981-12-31
19874,008293,C,00X,LC,75083.0,3443.0,1974-01-01,1977-01-30
19875,008293,P,01,LU,75083.0,3443.0,1977-01-31,2007-06-29
19878,008295,P,01,LU,60872.0,3439.0,1972-12-14,1981-08-31
19881,008296,C,02,LU,60899.0,3434.0,1980-09-25,1996-04-15
19883,008298,P,01,LU,60901.0,3438.0,1979-01-31,1979-07-31
19885,008299,P,01,LU,54463.0,21359.0,1972-04-03,2000-11-30
19888,008300,C,01,LU,60920.0,3584.0,1979-01-31,1986-06-10
19891,008301,P,01,LC,60928.0,3445.0,1972-12-14,1975-12-31
19894,008302,P,01,LU,60944.0,3442.0,1972-12-14,1980-11-28
19898,008303,C,00X,LU,60952.0,3446.0,1975-01-01,1979-01-30
19899,008303,C,90,LU,60952.0,3446.0,1979-01-31,1985-03-26
19902,008304,P,01,LC,35051.0,21360.0,1962-07-02,2015-08-28
19906,008305,P,01,LU,48194.0,24986.0,1969-04-23,1985-11-29
19909,008306,P,01,LU,50892.0,25153.0,1970-07-13,1981-01-30
19911,008307,P,01,LC,13395.0,54075.0,2012-05-31,2022-09-09
19912,008308,C,00X,LU,20984.0,21361.0,1950-01-01,1962-01-30
19913,008308,P,01,LU,20984.0,21361.0,1962-01-31,1991-09-30
19915,008309,C,00X,LC,63271.0,3451.0,1978-01-01,1978-01-30
19916,008309,P,01,LC,63271.0,3451.0,1978-01-31,1985-12-30
19922,008312,P,01,LU,57816.0,25588.0,1972-12-14,1976-05-28
19925,008315,P,01,LU,61031.0,5863.0,1983-03-18,1997-02-28
19928,008316,C,00X,LU,61050.0,25656.0,1974-01-01,1977-11-29
19929,008316,P,01,LU,61050.0,25656.0,1977-11-30,1978-10-24
19930,008317,C,00X,LU,61058.0,3450.0,1974-01-01,1974-01-30
19931,008317,P,01,LU,61058.0,3450.0,1974-01-31,2001-08-31
19932,008318,C,00X,LU,61066.0,6595.0,1984-07-01,1985-01-30
19933,008318,P,01,LU,61066.0,6595.0,1985-01-31,1989-08-31
19936,008319,P,01,LU,56020.0,25487.0,1972-12-01,1977-11-30
19939,008320,P,01,LU,66034.0,3503.0,1972-12-14,1987-01-30
19943,008321,C,00X,LC,61082.0,3535.0,1973-12-01,1974-04-08
19944,008321,C,00X,LC,61082.0,3535.0,1978-08-01,1979-01-30
19945,008321,P,01,LC,61082.0,3535.0,1979-01-31,1980-04-25
19948,008322,C,01,LC,12242.0,9960.0,1988-10-04,1989-07-14
19951,008323,C,00X,LC,17339.0,22769.0,1959-10-01,1963-06-27
19952,008323,C,01,LC,17339.0,22769.0,1963-06-28,1976-08-13
19953,008323,C,01,LC,61103.0,3454.0,1982-03-11,1985-08-22
19955,008324,P,02,LU,61111.0,3648.0,1980-05-28,1998-05-29
19957,008325,C,00X,LC,22082.0,21362.0,1964-01-01,1964-01-30
19958,008325,P,01,LC,22082.0,21362.0,1964-01-31,1997-06-18
19966,008328,P,01,LU,68611.0,3452.0,1981-08-05,1991-10-29
19969,008329,P,01,LU,38340.0,24308.0,1966-01-31,1989-09-15
19974,008331,C,00X,LC,21346.0,23060.0,1950-05-01,1962-01-30
19975,008331,P,01,LC,21346.0,23060.0,1962-01-31,1978-10-16
19976,008331,P,01,LC,64784.0,25732.0,1983-02-18,1987-07-07
19981,008332,P,02,LU,38826.0,24339.0,1963-01-14,1985-10-30
19983,008333,P,01,LU,61138.0,6646.0,1984-01-31,
19985,008334,P,01,LU,61146.0,5708.0,1982-12-03,
19986,008335,P,01,LC,13393.0,54073.0,2012-05-31,
19988,008336,C,00X,LU,61162.0,3457.0,1974-01-01,1977-12-29
19989,008336,P,01,LU,61162.0,3457.0,1977-12-30,1998-03-16
19991,008337,P,01,LU,60994.0,3506.0,1978-07-11,1989-02-28
19993,008338,P,01,LU,61189.0,6435.0,1983-09-29,1985-01-31
19998,008340,P,01,LU,61210.0,3436.0,1980-06-17,1986-04-30
19999,008341,C,00X,LU,61218.0,3599.0,1981-01-01,1981-01-29
20000,008341,P,01,LU,61218.0,3599.0,1981-01-30,2009-11-30
20003,008342,P,01,LU,48629.0,25017.0,1969-06-24,1985-04-30
20007,008343,P,01,LU,43764.0,24707.0,1966-09-12,1983-12-02
20010,008344,P,01,LU,61234.0,6563.0,1983-11-10,1988-04-29
20013,008345,P,01,LU,35094.0,24053.0,1962-07-02,1986-07-31
20018,008347,P,01,LU,61242.0,6525.0,1983-10-26,1995-05-31
20020,008348,P,01,LC,35107.0,21365.0,1966-01-31,
20024,008350,C,01,LU,61269.0,3588.0,1972-12-14,
20027,008352,C,00X,LU,20001.0,22965.0,1950-01-01,1962-01-30
20028,008352,P,01,LU,20001.0,22965.0,1962-01-31,1970-10-30
20037,008357,P,01,LC,58675.0,3505.0,1972-12-14,2018-12-12
20041,008358,P,01,LU,41355.0,21367.0,1964-12-09,
20044,008359,P,01,LU,35115.0,24054.0,1962-07-02,1987-08-31
20046,008360,P,01,LU,61277.0,3433.0,1980-05-12,1982-11-30
20048,008361,P,01,LU,48848.0,25028.0,1969-07-28,1974-09-30
20052,008362,C,01,LC,61293.0,25662.0,1972-12-14,1973-08-10
20056,008363,P,01,LC,12072.0,3589.0,1982-11-01,2016-10-05
20060,008365,P,01,LU,61322.0,6468.0,1983-10-05,2005-11-30
20067,008367,P,01,LU,49613.0,25076.0,1969-12-02,1984-10-29
20070,008368,C,02,LU,61357.0,3459.0,1981-01-08,1994-11-30
20072,008369,P,01,LU,78536.0,26258.0,1984-11-02,1990-05-31
20074,008370,C,00X,LC,27465.0,23478.0,1968-01-01,1968-01-30
20075,008370,C,01,LU,27465.0,23478.0,1968-01-31,1976-07-30
20076,008371,C,00X,LC,61365.0,3463.0,1973-10-01,1977-10-30
20077,008371,P,01,LC,61365.0,3463.0,1977-10-31,1986-12-31
20079,008371,C,02,LC,61373.0,3463.0,1987-01-01,1987-01-05
20082,008372,P,01,LU,61400.0,3653.0,1980-02-13,1990-10-30
20084,008373,P,01,LC,90908.0,7446.0,1985-03-04,1987-01-07
20088,008375,P,01,LU,61429.0,6255.0,1984-07-31,1986-03-31
20092,008376,P,01,LU,54359.0,25366.0,1972-03-06,1982-11-12
20094,008377,P,01,LU,61437.0,3465.0,1981-08-13,1986-08-29
20097,008378,P,01,LC,42155.0,24594.0,1965-06-29,1974-11-29
20100,008379,C,01,LU,61453.0,25669.0,1976-01-21,1981-07-10
20104,008381,C,00X,LU,70914.0,7173.0,1984-08-09,1984-08-30
20105,008381,C,01,LU,70914.0,7173.0,1984-08-31,1995-07-14
20108,008382,P,01,LU,67037.0,5702.0,1982-12-01,1999-07-12
20110,008383,C,00X,LC,61488.0,3717.0,1974-01-01,1980-01-30
20111,008383,C,01,LC,61488.0,3717.0,1980-01-31,1992-12-11
20112,008383,C,01,LC,82516.0,14009.0,1995-10-02,1996-08-20
20115,008384,C,01,LU,35131.0,24056.0,1962-07-02,1979-09-28
20118,008386,C,00X,LU,61496.0,3466.0,1974-04-01,1978-01-30
20119,008386,P,01,LU,61496.0,3466.0,1978-01-31,
20124,008387,P,11,LC,16690.0,21368.0,2017-04-11,2021-12-31
20125,008387,P,01,LC,57509.0,21368.0,1972-12-14,2016-01-13
20128,008388,P,02,LC,90924.0,7766.0,1985-10-08,2006-01-20
20130,008389,P,01,LU,61517.0,3468.0,1980-01-28,1985-06-28
20137,008390,P,03,LC,61525.0,3559.0,1972-12-14,1992-05-21
20138,008390,C,01,LC,79105.0,3559.0,1993-04-14,2000-10-16
20142,008391,C,01,LU,68638.0,3595.0,1972-12-14,1998-05-15
20145,008392,P,01,LU,61541.0,25670.0,1972-12-14,1973-05-31
20149,008394,P,01,LU,35158.0,3470.0,1973-01-31,1983-03-31
20151,008395,C,00X,LU,61576.0,3471.0,1973-04-01,1977-12-29
20152,008395,P,01,LU,61576.0,3471.0,1977-12-30,1990-02-28
20153,008396,C,00X,LU,63722.0,3473.0,1979-07-01,1980-01-30
20154,008396,P,01,LU,63722.0,3473.0,1980-01-31,1995-06-30
20158,008397,P,01,LU,61584.0,3593.0,1972-12-14,1980-03-14
20161,008398,P,01,LC,54949.0,25406.0,1972-06-20,1985-03-28
20166,008399,P,02,LU,65023.0,3477.0,1972-12-14,1988-03-22
20169,008400,P,01,LU,61592.0,28971.0,1972-12-14,1985-06-28
20172,008401,C,01,LC,61605.0,3476.0,1976-03-16,1980-10-17
20174,008402,P,01,LU,61621.0,6333.0,1983-08-26,
20175,008403,C,00X,LU,61640.0,3472.0,1974-01-01,1979-01-30
20176,008403,P,01,LU,61640.0,3472.0,1979-01-31,1996-11-29
20182,008404,P,02,LC,63298.0,3474.0,1972-12-14,1988-10-07
20183,008404,C,01,LC,79043.0,3474.0,1993-03-09,1993-03-31
20184,008404,P,01,LC,79043.0,3474.0,1993-04-01,1997-07-18
20188,008406,C,00X,LC,23878.0,23242.0,1964-01-01,1964-03-30
20189,008406,C,01,LC,23878.0,23242.0,1964-03-31,1968-03-29
20191,008407,C,01,LU,35166.0,24057.0,1962-09-28,1985-10-31
20195,008409,P,01,LU,61672.0,6588.0,1983-11-16,1986-10-31
20198,008411,P,01,LU,58253.0,25599.0,1974-12-18,1985-09-18
20200,008412,P,01,LU,61699.0,6388.0,1983-09-16,1985-10-31
20202,008413,P,01,LU,61701.0,3700.0,1978-01-31,1980-01-31
20205,008414,C,00X,LU,61720.0,4977.0,1980-06-27,1980-06-29
20206,008414,P,02,LU,61720.0,4977.0,1980-06-30,1999-01-13
20208,008415,P,01,LU,62658.0,3532.0,1973-01-26,1982-07-30
20211,008416,P,01,LU,59571.0,1284.0,1972-12-14,1979-04-30
20214,008417,C,01,LU,66296.0,21369.0,1984-05-08,1999-11-30
20216,008418,C,00X,LU,61728.0,3587.0,1974-01-01,1978-01-30
20219,008420,C,01,LU,61736.0,3509.0,1979-01-31,1988-12-30
20221,008421,P,01,LU,35174.0,24058.0,1966-01-31,1974-07-31
20222,008422,P,01,LU,61744.0,3493.0,1973-01-31,1986-06-30
20224,008423,P,01,LU,61787.0,3610.0,1972-12-14,2015-09-30
20228,008424,C,01,LU,57138.0,21370.0,1972-12-14,1995-03-03
20234,008427,P,01,LU,52767.0,25274.0,1971-07-01,1978-09-29
20237,008428,P,02,LU,60329.0,25645.0,1978-06-21,1986-12-17
20241,008429,P,01,LU,62965.0,3619.0,1977-01-21,1983-12-20
20242,008430,C,00X,LC,13792.0,22472.0,1957-01-01,1964-03-30
20243,008430,P,01,LC,13792.0,22472.0,1964-03-31,1976-02-27
20244,008431,C,00X,LC,60687.0,21372.0,1979-01-01,1979-01-30
20245,008431,P,01,LC,60687.0,21372.0,1979-01-31,
20249,008432,P,01,LU,61891.0,3618.0,1972-12-14,1979-05-31
20258,008434,P,01,LU,44353.0,21373.0,1967-04-27,1996-04-30
20259,008434,C,01,LU,44353.0,21373.0,1996-05-01,1996-05-22
20261,008434,P,02,LU,83456.0,21373.0,1996-05-23,2005-05-31
20263,008435,P,01,LU,61939.0,6928.0,1984-04-03,1984-10-31
20265,008436,C,00X,LC,27393.0,3515.0,1960-06-22,1962-01-30
20266,008436,C,01,LC,27393.0,3515.0,1962-01-31,1975-08-29
20270,008438,C,00X,LU,61947.0,3644.0,1978-10-01,1978-10-30
20271,008438,C,01,LU,61947.0,3644.0,1978-10-31,1991-01-31
20278,008439,C,01,LC,35182.0,24059.0,1962-07-02,1987-04-21
20279,008439,C,01,LC,75310.0,21374.0,1988-06-16,1998-11-01
20280,008439,C,01,LC,75310.0,21374.0,1999-09-15,2003-05-29
20285,008440,P,05,LC,16529.0,55825.0,2017-01-14,2023-06-30
20286,008440,P,01,LC,61955.0,3730.0,1972-12-14,2016-01-12
20287,008441,C,00X,LU,61963.0,3736.0,1973-01-01,1978-01-30
20288,008441,P,01,LU,61963.0,3736.0,1978-01-31,1983-11-30
20296,008443,P,01,LC,78347.0,27326.0,1988-01-13,1988-05-06
20302,008444,C,01,LU,61006.0,3513.0,1972-12-14,1983-01-31
20305,008446,C,00X,LU,18403.0,21375.0,1950-02-01,1962-01-30
20306,008446,P,01,LC,18403.0,21375.0,1962-01-31,2020-05-18
20315,008451,C,01,LU,58763.0,3514.0,1972-12-14,1987-03-31
20316,008452,C,00X,LU,62010.0,3519.0,1977-01-01,1977-01-30
20317,008452,P,01,LU,62010.0,3519.0,1977-01-31,1999-11-30
20320,008455,C,00X,LC,22517.0,21376.0,1951-01-01,1962-01-30
20321,008455,P,01,LC,22517.0,21376.0,1962-01-31,
20324,008457,P,01,LC,50702.0,21377.0,1971-01-29,
20326,008458,C,00X,LU,22234.0,23128.0,1950-01-01,1962-01-30
20327,008458,P,01,LU,22234.0,23128.0,1962-01-31,1989-08-03
20328,008459,C,00X,LC,62018.0,3591.0,1974-01-01,1979-01-30
20329,008459,P,01,LC,62018.0,3591.0,1979-01-31,1979-09-28
20332,008460,P,01,LU,45823.0,21379.0,1968-03-05,2000-01-31
20334,008461,P,01,LC,61460.0,3620.0,1973-01-31,1996-11-18
20335,008461,P,01,LC,84183.0,15151.0,1996-11-19,1997-12-30
20338,008462,C,01,LU,62026.0,5853.0,1983-03-15,1991-06-14
20341,008463,P,01,LC,13586.0,54185.0,2012-09-29,
20342,008463,P,01,LC,62034.0,3622.0,1972-12-14,2012-09-28
20346,008465,P,01,LU,35203.0,21380.0,1965-01-29,2007-01-31
20348,008466,P,01,LC,62069.0,3533.0,1982-01-01,1986-12-31
